Bytes_written    Bytes_read    Elapsed_time    start_time
>100005    63746829    472.932    1.5914e+12    
>100005    63846829    -17.093    1.5914e+12    
>100005    63946829    -523.045    1.5914e+12    
>100005    64046829    463.161    1.5914e+12    
>100005    64146829    -229.322    1.5914e+12    
>100005    64246829    527.659    1.5914e+12    
>100005    64346829    -502.957    1.5914e+12    
>100005    64446829    480.479    1.5914e+12    
>100005    64546829    -478.433    1.5914e+12    
>100005    64646829    452.005    1.5914e+12    
>100005    64746829    -445.506    1.5914e+12    
>100005    64846829    -55.125    1.5914e+12    
>100005    64946829    -18.6699    1.5914e+12    
>100005    65046829    481.765    1.5914e+12    
>100005    65146829    -528.123    1.5914e+12    
>100005    65246829    92.0129    1.5914e+12    
>100005    65346829    504.96    1.5914e+12    
>97275    65446829    -36.075    1.5914e+12    
>-1    65546829    -532.564    1.5914e+12    
